GAME_NUMBER,SEASON,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,Player_ID,Game_ID
47,2023-24,"JAN 08, 2024",WAS vs. OKC,L,33,5,8,0.625,2,3,0.667,5,6,0.833,0,4,4,4,1,0,4,4,17,-20,1,0022300508,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,32:45,109.0,109.7,132.7,133.8,-23.7,-24.1,0.182,1.0,21.1,0.0,0.138,0.066,21.1,0.75,0.799,0.185,0.191,107.81,107.02,89.18,72.0,0.079,22023,1630166.0,0022300508
48,2023-24,"JAN 06, 2024",WAS vs. NYK,L,33,9,13,0.692,2,4,0.5,3,5,0.6,3,7,10,6,2,0,4,5,23,-7,1,0022300494,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,33:00,110.0,110.3,120.1,117.1,-10.1,-6.8,0.3,1.5,24.0,0.097,0.206,0.154,16.0,0.769,0.757,0.244,0.243,99.23,100.36,83.64,68.0,0.166,22023,1630166.0,0022300494
49,2023-24,"JAN 05, 2024",WAS @ CLE,L,26,5,8,0.625,0,1,0.0,3,4,0.75,0,5,5,4,2,1,3,4,13,-22,1,0022300482,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,25:52,88.5,91.1,139.0,135.2,-50.5,-44.1,0.267,1.33,25.0,0.0,0.278,0.119,18.8,0.625,0.666,0.2,0.201,102.21,102.06,85.05,56.0,0.112,22023,1630166.0,0022300482
50,2023-24,"JAN 03, 2024",WAS @ CLE,L,21,3,11,0.273,1,3,0.333,0,0,0.0,2,4,6,4,1,0,3,1,7,-17,1,0022300465,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,21:28,99.0,104.7,141.7,144.2,-42.7,-39.5,0.235,1.33,22.2,0.067,0.19,0.118,16.7,0.318,0.318,0.255,0.262,99.73,96.15,80.12,43.0,0.044,22023,1630166.0,0022300465
51,2023-24,"DEC 31, 2023",WAS vs. ATL,L,31,5,9,0.556,2,6,0.333,5,8,0.625,1,11,12,2,1,1,3,5,17,14,1,0022300445,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,31:12,123.7,122.7,105.7,105.4,18.0,17.3,0.071,0.67,11.1,0.03,0.289,0.169,16.7,0.667,0.679,0.198,0.204,113.94,114.62,95.51,75.0,0.107,22023,1630166.0,0022300445
52,2023-24,"DEC 29, 2023",WAS vs. BKN,W,34,9,18,0.5,3,5,0.6,0,4,0.0,2,11,13,6,1,1,1,2,21,13,1,0022300430,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,33:51,117.1,114.9,98.2,94.1,18.9,20.8,0.261,6.0,22.2,0.061,0.25,0.169,3.7,0.583,0.531,0.292,0.301,92.82,95.72,79.76,67.0,0.181,22023,1630166.0,0022300430
53,2023-24,"DEC 27, 2023",WAS vs. TOR,L,24,5,8,0.625,1,1,1.0,1,2,0.5,0,2,2,1,2,0,0,1,12,-12,1,0022300416,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,24:24,98.8,98.1,117.4,118.9,-18.7,-20.8,0.063,0.0,10.0,0.0,0.083,0.039,0.0,0.688,0.676,0.153,0.156,103.55,103.28,86.07,52.0,0.102,22023,1630166.0,0022300416
54,2023-24,"DEC 26, 2023",WAS vs. ORL,L,23,1,7,0.143,0,4,0.0,0,0,0.0,0,5,5,3,3,1,2,1,2,-10,1,0022300407,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,23:13,113.3,113.5,121.4,130.2,-8.1,-16.7,0.136,1.5,25.0,0.0,0.208,0.109,16.7,0.143,0.143,0.158,0.158,112.59,108.54,90.45,52.0,0.035,22023,1630166.0,0022300407
55,2023-24,"DEC 22, 2023",WAS @ GSW,L,20,2,5,0.4,0,0,0.0,3,3,1.0,2,2,4,4,1,0,0,1,7,0,1,0022300386,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,20:14,126.9,134.9,132.9,134.9,-6.0,0.0,0.211,0.0,40.0,0.087,0.083,0.085,0.0,0.4,0.554,0.12,0.118,106.0,102.01,85.01,43.0,0.093,22023,1630166.0,0022300386
56,2023-24,"DEC 21, 2023",WAS @ POR,W,35,4,7,0.571,0,1,0.0,5,7,0.714,2,9,11,6,1,0,2,1,13,9,1,0022300381,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,34:46,122.6,125.3,113.6,110.4,9.0,14.9,0.2,3.0,33.3,0.063,0.225,0.153,11.1,0.571,0.645,0.145,0.143,104.6,104.93,87.44,75.0,0.136,22023,1630166.0,0022300381
57,2023-24,"DEC 18, 2023",WAS @ SAC,L,23,3,8,0.375,1,3,0.333,2,4,0.5,0,5,5,3,1,0,2,5,9,-23,1,0022300358,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,23:28,118.8,117.6,148.4,159.6,-29.7,-42.0,0.158,1.5,21.4,0.0,0.278,0.135,14.3,0.438,0.461,0.208,0.214,108.86,105.34,87.78,51.0,0.029,22023,1630166.0,0022300358
58,2023-24,"DEC 17, 2023",WAS @ PHX,L,32,2,6,0.333,0,1,0.0,3,4,0.75,0,6,6,2,0,0,2,5,7,7,1,0022300347,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,31:31,112.4,112.9,98.9,101.4,13.5,11.4,0.071,1.0,16.7,0.0,0.15,0.077,16.7,0.333,0.451,0.127,0.129,108.94,107.35,89.46,70.0,0.022,22023,1630166.0,0022300347
59,2023-24,"DEC 15, 2023",WAS vs. IND,W,25,2,9,0.222,0,0,0.0,2,2,1.0,1,5,6,4,0,0,1,0,6,1,1,0022300328,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,24:43,114.4,120.0,111.0,116.4,3.4,3.6,0.16,4.0,26.7,0.04,0.2,0.12,6.7,0.222,0.304,0.162,0.164,123.24,117.53,97.94,60.0,0.057,22023,1630166.0,0022300328
60,2023-24,"DEC 13, 2023",WAS vs. NOP,L,30,4,8,0.5,1,3,0.333,4,4,1.0,0,5,5,7,0,0,2,1,13,-4,1,0022300311,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,29:35,128.7,123.2,127.3,129.0,1.4,-5.8,0.28,3.5,38.9,0.0,0.172,0.098,11.1,0.563,0.666,0.155,0.162,110.3,111.95,93.3,69.0,0.102,22023,1630166.0,0022300311
61,2023-24,"DEC 11, 2023",WAS @ PHI,L,26,3,8,0.375,1,3,0.333,2,2,1.0,2,4,6,3,1,0,3,1,9,-31,1,0022300295,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,25:50,84.3,80.3,135.7,137.9,-51.4,-57.6,0.214,1.0,20.0,0.069,0.19,0.12,20.0,0.438,0.507,0.176,0.19,108.81,110.55,92.13,61.0,0.078,22023,1630166.0,0022300295
62,2023-24,"DEC 08, 2023",WAS @ BKN,L,27,6,9,0.667,1,4,0.25,2,3,0.667,0,7,7,4,1,2,0,1,15,-6,1,0022301219,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,27:17,103.0,105.3,110.9,115.8,-7.9,-10.5,0.235,0.0,28.6,0.0,0.206,0.115,0.0,0.722,0.727,0.161,0.163,103.62,100.28,83.57,57.0,0.21,22023,1630166.0,0022301219
63,2023-24,"DEC 06, 2023",WAS vs. PHI,L,31,4,10,0.4,0,4,0.0,0,0,0.0,0,8,8,8,0,1,2,2,8,6,1,0022301208,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,30:47,113.3,107.1,100.6,101.5,12.7,5.7,0.286,4.0,40.0,0.0,0.229,0.133,10.0,0.4,0.4,0.169,0.179,105.1,107.6,89.66,70.0,0.1,22023,1630166.0,0022301208
64,2023-24,"DEC 01, 2023",WAS @ ORL,L,20,2,7,0.286,0,2,0.0,2,2,1.0,0,3,3,5,0,0,0,1,6,-5,1,0022300274,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,20:27,122.0,126.7,136.3,140.9,-14.3,-14.2,0.294,0.0,38.5,0.0,0.158,0.073,0.0,0.286,0.381,0.157,0.161,108.21,104.45,87.04,45.0,0.073,22023,1630166.0,0022300274
65,2023-24,"NOV 29, 2023",WAS @ ORL,L,28,9,12,0.75,1,2,0.5,3,4,0.75,3,1,4,5,2,0,0,1,22,-9,1,0022300259,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,27:39,124.1,128.1,139.2,141.4,-15.0,-13.3,0.294,0.0,27.8,0.111,0.045,0.082,0.0,0.792,0.799,0.203,0.204,102.18,99.82,83.18,57.0,0.183,22023,1630166.0,0022300259
66,2023-24,"NOV 27, 2023",WAS @ DET,W,26,6,9,0.667,1,3,0.333,3,3,1.0,0,6,6,5,0,0,3,3,16,1,1,0022300253,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,25:56,100.3,103.3,103.5,103.4,-3.2,-0.1,0.294,1.67,29.4,0.0,0.176,0.102,17.6,0.722,0.775,0.185,0.188,111.79,110.13,91.77,60.0,0.153,22023,1630166.0,0022300253
67,2023-24,"NOV 25, 2023",WAS vs. ATL,L,17,3,8,0.375,1,4,0.25,2,2,1.0,1,5,6,2,0,0,3,2,9,-17,1,0022300241,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,16:50,81.8,81.6,126.4,126.3,-44.6,-44.7,0.222,0.67,15.4,0.053,0.25,0.154,23.1,0.438,0.507,0.275,0.283,108.16,108.39,90.32,38.0,0.08,22023,1630166.0,0022300241
68,2023-24,"NOV 24, 2023",WAS @ MIL,L,28,1,6,0.167,0,0,0.0,0,0,0.0,2,3,5,5,0,0,0,3,2,-2,1,0022300049,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,28:25,120.8,121.3,116.9,118.8,3.9,2.6,0.192,0.0,45.5,0.069,0.1,0.085,0.0,0.167,0.167,0.09,0.089,106.71,105.6,88.0,61.0,0.022,22023,1630166.0,0022300049
69,2023-24,"NOV 22, 2023",WAS @ CHA,L,28,5,9,0.556,1,2,0.5,2,2,1.0,2,3,5,1,0,0,1,0,13,3,1,0022300225,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,28:20,114.1,117.2,114.8,114.0,-0.7,3.2,0.053,1.0,8.3,0.069,0.1,0.085,8.3,0.611,0.658,0.167,0.168,98.46,97.41,81.18,58.0,0.111,22023,1630166.0,0022300225
70,2023-24,"NOV 20, 2023",WAS vs. MIL,L,31,3,5,0.6,0,1,0.0,1,2,0.5,1,3,4,2,0,1,0,3,7,-28,1,0022300219,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,31:27,104.4,104.3,147.8,147.1,-43.3,-42.7,0.071,0.0,25.0,0.028,0.111,0.063,0.0,0.6,0.595,0.083,0.083,104.27,104.55,87.12,69.0,0.042,22023,1630166.0,0022300219
71,2023-24,"NOV 17, 2023",WAS vs. NYK,L,32,7,11,0.636,2,4,0.5,2,2,1.0,0,4,4,2,1,1,3,4,18,-6,1,0022300028,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,31:39,97.9,100.0,109.7,112.7,-11.8,-12.7,0.118,0.67,11.8,0.0,0.118,0.062,17.6,0.727,0.758,0.2,0.207,99.43,97.06,80.88,65.0,0.124,22023,1630166.0,0022300028
72,2023-24,"NOV 15, 2023",WAS vs. DAL,L,24,5,6,0.833,3,4,0.75,2,2,1.0,1,2,3,4,3,0,0,4,15,1,1,0022300192,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,23:59,126.4,123.5,115.0,119.2,11.4,4.3,0.211,0.0,36.4,0.048,0.077,0.064,0.0,1.083,1.09,0.123,0.128,103.83,103.07,85.89,51.0,0.163,22023,1630166.0,0022300192
73,2023-24,"NOV 13, 2023",WAS @ TOR,L,30,4,7,0.571,1,1,1.0,0,0,0.0,1,7,8,6,0,0,4,2,9,-2,1,0022300189,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,29:48,106.4,106.6,105.3,103.1,1.1,3.5,0.273,1.5,35.3,0.038,0.184,0.125,23.5,0.643,0.643,0.164,0.166,100.39,101.45,84.54,61.0,0.105,22023,1630166.0,0022300189
74,2023-24,"NOV 12, 2023",WAS @ BKN,L,38,6,18,0.333,1,8,0.125,1,2,0.5,2,7,9,3,3,0,2,2,14,-1,1,0022300178,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,37:36,86.1,87.7,86.7,87.8,-0.6,-0.2,0.15,1.5,12.5,0.043,0.143,0.094,8.3,0.361,0.371,0.233,0.24,105.65,104.04,86.7,81.0,0.096,22023,1630166.0,0022300178
75,2023-24,"NOV 10, 2023",WAS vs. CHA,L,31,5,9,0.556,1,4,0.25,0,0,0.0,1,5,6,5,1,1,3,2,11,9,1,0022300009,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,30:45,117.2,121.2,103.9,107.6,13.3,13.6,0.2,1.67,29.4,0.03,0.109,0.076,17.6,0.611,0.611,0.16,0.159,106.66,103.04,85.86,66.0,0.102,22023,1630166.0,0022300009
76,2023-24,"NOV 08, 2023",WAS @ CHA,W,28,3,10,0.3,0,1,0.0,3,3,1.0,1,2,3,5,0,1,1,4,9,-5,1,0022300157,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,27:32,117.5,122.0,129.0,128.3,-11.5,-6.3,0.208,5.0,29.4,0.029,0.091,0.053,5.9,0.3,0.398,0.169,0.171,105.44,103.73,86.44,59.0,0.039,22023,1630166.0,0022300157
77,2023-24,"NOV 06, 2023",WAS @ PHI,L,28,5,8,0.625,2,4,0.5,4,4,1.0,1,4,5,6,1,0,1,1,16,-11,1,0022300148,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,27:34,121.5,122.2,137.3,135.9,-15.9,-13.7,0.24,6.0,35.3,0.045,0.182,0.114,5.9,0.75,0.82,0.162,0.163,110.36,110.57,92.14,63.0,0.135,22023,1630166.0,0022300148
78,2023-24,"NOV 03, 2023",WAS @ MIA,L,24,6,8,0.75,1,2,0.5,1,2,0.5,0,4,4,3,0,0,2,1,14,-14,1,0022300003,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,23:46,104.9,103.9,135.6,131.4,-30.7,-27.5,0.188,1.5,21.4,0.0,0.308,0.133,14.3,0.813,0.788,0.212,0.214,100.9,103.0,85.83,51.0,0.124,22023,1630166.0,0022300003
79,2023-24,"NOV 01, 2023",WAS @ ATL,L,24,10,16,0.625,2,4,0.5,0,1,0.0,3,2,5,3,2,1,1,5,22,3,1,0022300117,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,23:35,122.2,119.3,117.4,120.4,4.8,-1.1,0.158,3.0,15.0,0.13,0.105,0.119,5.0,0.688,0.669,0.27,0.285,112.99,112.99,94.16,57.0,0.145,22023,1630166.0,0022300117
80,2023-24,"OCT 30, 2023",WAS vs. BOS,L,22,4,10,0.4,1,3,0.333,2,2,1.0,2,5,7,1,1,0,0,4,11,-26,1,0022300103,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,22:13,84.4,80.8,131.7,136.0,-47.3,-55.2,0.071,0.0,8.3,0.074,0.263,0.152,0.0,0.45,0.506,0.193,0.205,109.52,110.17,91.81,52.0,0.081,22023,1630166.0,0022300103
81,2023-24,"OCT 28, 2023",WAS vs. MEM,W,27,4,8,0.5,2,3,0.667,0,0,0.0,2,4,6,2,2,0,1,2,10,9,1,0022300089,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,27:27,116.1,118.0,103.7,105.0,12.4,13.0,0.095,2.0,18.2,0.056,0.148,0.095,9.1,0.625,0.625,0.125,0.125,107.39,105.81,88.18,61.0,0.088,22023,1630166.0,0022300089
82,2023-24,"OCT 25, 2023",WAS @ IND,L,21,4,8,0.5,0,0,0.0,1,2,0.5,2,5,7,5,1,0,2,0,9,-15,1,0022300064,1610612764,Washington,Wizards,WAS,wizards,1630166,Deni,Avdija,D. Avdija,deni-avdija,F,,,20:40,111.9,112.2,133.3,140.0,-21.4,-27.8,0.278,2.5,31.3,0.091,0.25,0.167,12.5,0.5,0.507,0.204,0.207,118.08,114.97,95.81,49.0,0.115,22023,1630166.0,0022300064
